mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
2.844179058074951,0.043430445516742015,0.08582048416137696,0.0021801178400346843,,0.5,2,2,200,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.9563936444652908,0.9342166979362101,0.9379976658639997,0.9262088017609431,0.9192023026315789,0.9348038225316045,0.012601171111366457,16,0.6756756756756757,0.6542056074766355,0.711864406779661,0.6571428571428571,0.6396396396396398,0.6677056373428938,0.02487987856971489,15,0.8910741301059002,0.8880484114977307,0.896969696969697,0.8909090909090909,0.8787878787878788,0.8891578416540595,0.0059419034656261124,18
5.701479959487915,0.08981206082681416,0.15878653526306152,0.004349147722419951,,0.5,2,2,400,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.9578740619136961,0.9359316369606003,0.9378351627247344,0.9261792557356221,0.9224917763157895,0.9360623787300885,0.012334883459642084,13,0.6933333333333334,0.6509433962264151,0.717948717948718,0.6883720930232557,0.6486486486486486,0.6798492378360742,0.026514353552669588,3,0.8956127080181543,0.8880484114977307,0.9,0.8984848484848484,0.8818181818181818,0.8927928299637831,0.006859249164702886,7
2.7955149173736573,0.06284651723665645,0.08544020652770996,0.0017179011934606355,,0.5,2,5,200,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.9537845919324578,0.9304203799249531,0.9351760204458496,0.9274645078370831,0.9180421757518797,0.9329775351784446,0.01181325038161353,21,0.7192982456140351,0.6511627906976744,0.7083333333333333,0.6877828054298643,0.6548672566371682,0.6842888863424151,0.027491702913698384,2,0.903177004538578,0.886535552193646,0.8939393939393939,0.8954545454545455,0.8818181818181818,0.8921849355888691,0.007402420807558696,8
5.701704502105713,0.14559938564749647,0.15907182693481445,0.0062719246688750264,,0.5,2,5,400,"{'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.9544734990619138,0.9346710834896811,0.9373624263195993,0.9265042620141525,0.9216840930451128,0.934939072786092,0.011263913984304631,15,0.7304347826086957,0.6543778801843319,0.7112970711297071,0.6788990825688073,0.6577777777777778,0.6865573188538638,0.029865411461624705,1,0.9062027231467473,0.886535552193646,0.8954545454545455,0.8939393939393939,0.8833333333333333,0.8930931096135332,0.007954990078388737,6
0.777807092666626,0.030037199702361503,0.07346844673156738,0.0015173370917973958,5,sqrt,1,2,200,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.838781074108818,0.8210893527204504,0.8397866776971828,0.8250579840746922,0.8361430921052632,0.8321716361412813,0.007627149430328231,63,0.5682656826568266,0.5263157894736842,0.6000000000000001,0.5683453237410072,0.5806451612903226,0.5687143914323681,0.02416241532391799,63,0.8229954614220878,0.8093797276853253,0.8303030303030303,0.8181818181818182,0.8227272727272728,0.8207174620639069,0.006871469263285521,61
1.543877363204956,0.06026472963573085,0.12982988357543945,0.002420744821314631,5,sqrt,1,2,400,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.8441017823639775,0.8219834662288931,0.8388116588615916,0.8254864014418459,0.837391329887218,0.8335549277567053,0.00839746609527227,59,0.5661764705882352,0.5333333333333333,0.6099290780141844,0.5797101449275364,0.5915492957746479,0.5761396645275875,0.025782074210622927,57,0.8214826021180031,0.8093797276853253,0.8333333333333334,0.8242424242424242,0.8242424242424242,0.8225361023243021,0.0077019909473421055,58
0.793252420425415,0.01890063586871106,0.0749396800994873,0.0024130908094285282,5,sqrt,1,5,200,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.8414634146341463,0.8220274390243901,0.838383241494438,0.8264318742521163,0.8370682565789473,0.8330748451968077,0.007492245978812136,61,0.5777777777777777,0.5263157894736842,0.6077738515901061,0.5547445255474454,0.5765124555160143,0.5686248799810055,0.027060505326792224,64,0.8275340393343419,0.8093797276853253,0.8318181818181818,0.8151515151515152,0.8196969696969697,0.8207160867372668,0.008127202296374246,62
1.5675876140594482,0.03749258995973226,0.12592897415161133,0.0025995476726525775,5,sqrt,1,5,400,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.8449665806754222,0.8229215525328331,0.8389593889881962,0.824954572986069,0.8379787359022557,0.8339561662169551,0.008546741032360042,57,0.5703703703703704,0.5313653136531366,0.5944055944055944,0.5620437956204379,0.5915492957746479,0.5699468739648375,0.02287386467677337,62,0.8245083207261724,0.8078668683812406,0.8242424242424242,0.8181818181818182,0.8242424242424242,0.819808371154816,0.006428939922040448,64
0.7974287033081054,0.016042596432728734,0.07589964866638184,0.002346306400817499,5,sqrt,2,2,200,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.8400856003752345,0.8204590759849906,0.837880959063982,0.8235659097959847,0.8374647556390976,0.8318912601718578,0.008174274892292773,64,0.5860805860805861,0.5427509293680297,0.6049822064056939,0.5631768953068592,0.5806451612903226,0.5755271556902983,0.021128080037894473,58,0.8290468986384266,0.8139183055975794,0.8318181818181818,0.8166666666666667,0.8227272727272728,0.8228354650896254,0.006882624783229379,57
1.6133206367492676,0.05684129903355729,0.13085861206054689,0.004270676992924102,5,sqrt,2,2,400,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.843500820825516,0.8220420966228893,0.8383389224564567,0.823669320884608,0.838096217105263,0.8331294755789467,0.008623179916230597,60,0.5682656826568266,0.5328467153284672,0.6020761245674742,0.5661764705882353,0.5915492957746479,0.5721828577831303,0.023947523340996802,60,0.8229954614220878,0.8063540090771558,0.8257575757575758,0.8212121212121212,0.8242424242424242,0.820112318342273,0.00703903203909905,63
0.7995243072509766,0.020743952805519,0.07663578987121582,0.002968145309923455,5,sqrt,2,5,200,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.8413754690431521,0.8213531894934334,0.8383241494437961,0.8256341315684508,0.83742070018797,0.8328215279473605,0.00784579620565673,62,0.5746268656716418,0.5427509293680297,0.6028368794326241,0.5599999999999999,0.5806451612903226,0.5721719671525236,0.020158931715053705,61,0.8275340393343419,0.8139183055975794,0.8303030303030303,0.8166666666666667,0.8227272727272728,0.8222298629257783,0.006222360857781272,59
1.6585082530975341,0.02480321543178233,0.13141427040100098,0.0061188589721798015,5,sqrt,2,5,400,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.8443802767354597,0.8230388133208255,0.8384866525830612,0.8244227445302921,0.8384339755639098,0.8337524925467097,0.008474732702070966,58,0.562962962962963,0.5441176470588235,0.5985915492957746,0.5661764705882353,0.5915492957746479,0.5726795851360889,0.01989966541529337,59,0.8214826021180031,0.8124054462934948,0.8272727272727273,0.8212121212121212,0.8242424242424242,0.821323064227754,0.004969563835117541,60
0.7772515773773193,0.007249575039005866,0.07841572761535645,0.00331393821743169,5,log2,1,2,200,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.8256185506566605,0.8166187851782364,0.8335376933418033,0.8136679913134686,0.8361430921052632,0.8251172225190864,0.008899817878419475,71,0.5314685314685316,0.5338078291814946,0.5945945945945945,0.5284280936454849,0.5806451612903226,0.5537888420360856,0.02802490329407225,71,0.7972768532526475,0.8018154311649016,0.8181818181818182,0.7863636363636364,0.8227272727272728,0.8052730023380554,0.013451738932019914,72
1.552903699874878,0.035036172252078224,0.12992892265319825,0.00710151470649675,5,log2,1,2,400,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 400}",0.8332405018761726,0.8179086538461537,0.8342467979495058,0.8150714275162134,0.837391329887218,0.8275717422150528,0.009195092730365518,68,0.5474452554744527,0.530909090909091,0.5993031358885017,0.5405405405405406,0.5915492957746479,0.5619494637174467,0.02794160222646395,68,0.8124054462934948,0.8048411497730711,0.8257575757575758,0.793939393939394,0.8242424242424242,0.812237198001192,0.01197050994856105,67
0.7721866607666016,0.012432372993693102,0.07688841819763184,0.0027357230190813778,5,log2,1,5,200,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}",0.8266006097560975,0.8144641181988743,0.8330354109113471,0.81402254361732,0.8370682565789473,0.8250381878125174,0.009426289401207951,72,0.5300353356890459,0.5357142857142857,0.5973154362416108,0.5369127516778524,0.5765124555160143,0.5552980529677619,0.026740454372819553,70,0.7987897125567323,0.8033282904689864,0.8181818181818182,0.7909090909090909,0.8196969696969697,0.8061811763627196,0.011159761312369355,70
1.5300014972686768,0.021392486106072944,0.13144135475158691,0.00503022846754719,5,log2,1,5,400,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 400}",0.8326688555347092,0.8171464587242027,0.8348377184559247,0.8154998448833671,0.8379787359022557,0.8276263227000917,0.00939662533504907,67,0.5487364620938627,0.530909090909091,0.6006825938566553,0.5410958904109588,0.5915492957746479,0.5625946666090431,0.02809727271453359,67,0.81089258698941,0.8048411497730711,0.8227272727272728,0.796969696969697,0.8242424242424242,0.811934626140375,0.010424159171074993,68
0.7718448638916016,0.012944633372923677,0.07548050880432129,0.0021415011458155507,5,log2,2,2,200,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}",0.8292389774859288,0.8169119371482175,0.8331683680252914,0.8155737099466693,0.8374647556390976,0.8264715496490409,0.00875791884503586,69,0.5371024734982333,0.5338078291814946,0.5953177257525083,0.5351170568561873,0.5806451612903226,0.5563980493157492,0.026222820538443388,69,0.8018154311649016,0.8018154311649016,0.8166666666666667,0.7893939393939394,0.8227272727272728,0.8064837482235365,0.011859104944935576,69
